time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
28.000000,11.033538,10.480718,2.304723,4.608547,4.145461,3.441749
28.100000,11.033135,10.484111,2.314288,4.614638,4.117261,3.432180
28.200000,11.032633,10.487476,2.323743,4.620560,4.089226,3.422456
28.300000,11.032032,10.490814,2.333086,4.626316,4.061359,3.412583
28.400000,11.031333,10.494123,2.342317,4.631907,4.033665,3.402564
28.500000,11.030536,10.497403,2.351435,4.637333,4.006149,3.392403
28.600000,11.029642,10.500653,2.360440,4.642596,3.978814,3.382104
28.700000,11.028652,10.503872,2.369331,4.647698,3.951664,3.371672
28.800000,11.027566,10.507060,2.378107,4.652640,3.924704,3.361109
28.900000,11.026385,10.510216,2.386769,4.657423,3.897937,3.350421
29.000000,11.025109,10.513338,2.395316,4.662049,3.871366,3.339610
29.100000,11.023739,10.516427,2.403746,4.666518,3.844996,3.328682
29.200000,11.022276,10.519482,2.412061,4.670834,3.818830,3.317639
29.300000,11.020721,10.522502,2.420259,4.674996,3.792871,3.306487
29.400000,11.019073,10.525487,2.428340,4.679006,3.767123,3.295228
29.500000,11.017334,10.528435,2.436303,4.682867,3.741589,3.283866
29.600000,11.015505,10.531347,2.444150,4.686579,3.716273,3.272407
29.700000,11.013586,10.534222,2.451878,4.690143,3.691176,3.260852
29.800000,11.011578,10.537059,2.459488,4.693562,3.666303,3.249207
29.900000,11.009482,10.539858,2.466980,4.696837,3.641657,3.237475
30.000000,11.007298,10.542618,2.474354,4.699970,3.617239,3.225659
30.100000,11.005028,10.545339,2.481609,4.702961,3.593053,3.213763
30.200000,11.002672,10.548020,2.488745,4.705813,3.569102,3.201792
30.300000,11.000231,10.550661,2.495763,4.708527,3.545388,3.189749
30.400000,10.997706,10.553261,2.502661,4.711105,3.521914,3.177637
30.500000,10.995098,10.555821,2.509441,4.713549,3.498681,3.165460
30.600000,10.992408,10.558339,2.516101,4.715859,3.475693,3.153222
30.700000,10.989636,10.560815,2.522643,4.718038,3.452951,3.140926
30.800000,10.986783,10.563248,2.529066,4.720087,3.430458,3.128576
30.900000,10.983850,10.565640,2.535370,4.722008,3.408216,3.116175
31.000000,10.980839,10.567988,2.541555,4.723803,3.386227,3.103727
31.100000,10.977750,10.570293,2.547622,4.725472,3.364492,3.091235
31.200000,10.974584,10.572555,2.553570,4.727019,3.343013,3.078703
31.300000,10.971342,10.574772,2.559399,4.728444,3.321793,3.066134
31.400000,10.968024,10.576946,2.565110,4.729749,3.300833,3.053532
31.500000,10.964633,10.579075,2.570704,4.730937,3.280135,3.040899
31.600000,10.961168,10.581159,2.576179,4.732007,3.259699,3.028239
31.700000,10.957632,10.583198,2.581537,4.732963,3.239528,3.015556
31.800000,10.954024,10.585193,2.586778,4.733806,3.219622,3.002851
31.900000,10.950345,10.587142,2.591902,4.734538,3.199984,2.990130
32.000000,10.946598,10.589045,2.596909,4.735159,3.180614,2.977394
32.100000,10.942782,10.590903,2.601800,4.735673,3.161513,2.964648
32.200000,10.938898,10.592714,2.606575,4.736081,3.142683,2.951893
