tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.570859181283215,13.10504821699736,4.848872618324787,4.8664691190879115,0.0,10.374076479449457
12.570408591570798,13.106528906655187,4.84951980268565,4.865950239152037,0.0,10.91180926359327
12.569956013774503,13.10804355791278,4.850180680663675,4.8654308529722465,0.0,11.074854403011614
12.569505060825135,13.109459173073473,4.85077230245465,4.864911956387777,0.0,10.507948150562243
12.569054505965616,13.11079869188603,4.851305630741538,4.864396065436509,0.0,10.03928477538949
12.568603015587788,13.112106564908569,4.851818830626005,4.863869948425373,0.0,9.8867333055818
12.568156736616153,13.113380371273161,4.852304979294337,4.863344170150096,0.0,9.65909959001479
12.56770084648736,13.114645667255948,4.8527821036069225,4.862821302829224,0.0,9.603690134352078
12.56724529840271,13.115915386824271,4.853263975302171,4.862301373462021,0.0,9.643711945935706
12.566798349749835,13.11723827555294,4.853774161103749,4.861773308349664,0.0,9.933982642349847
12.566350697185044,13.11855304419409,4.854286262430745,4.861250610525413,0.0,9.893504580560261
12.565899042313687,13.11980410258938,4.854748148500134,4.860728119392698,0.0,9.496745219292876
12.56544763778107,13.120969197726502,4.855151435328201,4.860206569343595,0.0,9.028720380208853
12.564992835897147,13.122098015862461,4.855523803775663,4.8596876410925915,0.0,8.775991441537201
12.564543468993373,13.123140348649661,4.855830991068648,4.859168528477647,0.0,8.283575954937874
12.564090866753055,13.124200998994441,4.856156775771479,4.858641627438016,0.0,8.414759606051305
12.563637803831156,13.125225276914229,4.856448265333932,4.858119625447654,0.0,8.122049302556249
12.563190721525823,13.126209776637971,4.856713548343902,4.857599951190092,0.0,7.950407140572537
12.562738543123308,13.12715798665972,4.85694603295145,4.857082740609955,0.0,7.706467211168075
12.562282860862796,13.128126638833075,4.857194129310569,4.8565614920821165,0.0,7.806560329597815
12.56183049923517,13.12906308000195,4.857424319284363,4.856038258652852,0.0,7.645989800370941
12.561377630732014,13.129993042649245,4.857646343250822,4.855521663167748,0.0,7.625234598290291
12.560917260776483,13.130989173331624,4.857921507504438,4.855001235552463,0.0,7.996316499359722
12.560470012526208,13.132029724742761,4.858235345577117,4.854483539330482,0.0,8.279816275282613
12.560016386848035,13.133051100016715,4.858535445625466,4.853964595086118,0.0,8.165537624183713
12.559566933146185,13.134062076549844,4.858816442575446,4.853440076297081,0.0,8.073261337746032
12.559108540367397,13.135092408487829,4.859113420693427,4.852918893991306,0.0,8.185082506688474
12.558660069332415,13.136059172406922,4.859356288299886,4.852397916754683,0.0,7.828998986169921
12.558208707567253,13.137058503680759,4.8596356444440225,4.8518811856142765,0.0,8.056754300583464
12.557756390871461,13.138079249439413,4.859936677389696,4.8513580125671885,0.0,8.176579852239328
12.557310865241666,13.13911691458882,4.860239955764288,4.850835425839652,0.0,8.269362760797861
12.556859829113446,13.140144993028024,4.860532808751543,4.850313606294244,0.0,8.170386016796968
12.556407356145177,13.14113174601771,4.860798950367688,4.849794182956293,0.0,7.942737275076794
12.555956553605627,13.142074761447445,4.86103306727005,4.849273401251822,0.0,7.6850277174136465
12.555506768252807,13.143012145613849,4.86126239833621,4.848752724762018,0.0,7.67742193070076
12.555056532196124,13.143914892048459,4.8614719733698815,4.848231967966325,0.0,7.478125729943869
12.55460743665152,13.144846249294817,4.8617038273942,4.847708448336647,0.0,7.625708991574626
12.554157232334083,13.145783065837614,4.861926928344866,4.847182769226369,0.0,7.614274390586999
12.553703662005253,13.146664385919156,4.862109864034983,4.846660499541039,0.0,7.282792597467221
12.553254186757089,13.147509737454525,4.862271037164902,4.84613441136502,0.0,7.1265990361549
12.552797634074913,13.148345973806371,4.862422351661125,4.845610330548663,0.0,7.053814496835969
