time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
23.700000,15.360931,12.504005,1.920415,2.669396,3.558841,5.236693
23.800000,15.361166,12.521647,1.929727,2.667264,3.446451,5.198195
23.900000,15.360502,12.539016,1.938812,2.664787,3.333807,5.158590
24.000000,15.358935,12.556104,1.947665,2.661962,3.220953,5.117892
24.100000,15.356466,12.572903,1.956283,2.658792,3.107931,5.076117
24.200000,15.353093,12.589407,1.964661,2.655276,2.994786,5.033282
24.300000,15.348815,12.605609,1.972796,2.651415,2.881562,4.989402
24.400000,15.343634,12.621501,1.980683,2.647210,2.768305,4.944497
24.500000,15.337548,12.637077,1.988319,2.642662,2.655058,4.898584
24.600000,15.330560,12.652330,1.995700,2.637771,2.541869,4.851681
24.700000,15.322669,12.667253,2.002823,2.632539,2.428783,4.803808
24.800000,15.313878,12.681841,2.009683,2.626967,2.315846,4.754984
24.900000,15.304188,12.696086,2.016279,2.621057,2.203105,4.705230
25.000000,15.293601,12.709983,2.022605,2.614810,2.090607,4.654566
25.100000,15.282121,12.723526,2.028660,2.608228,1.978400,4.603014
25.200000,15.269750,12.736708,2.034441,2.601313,1.866531,4.550596
25.300000,15.256491,12.749524,2.039943,2.594067,1.755047,4.497334
25.400000,15.242348,12.761969,2.045165,2.586491,1.643998,4.443250
25.500000,15.227326,12.774036,2.050104,2.578590,1.533430,4.388369
25.600000,15.211428,12.785721,2.054758,2.570364,1.423393,4.332713
25.700000,15.194661,12.797019,2.059123,2.561816,1.313936,4.276307
25.800000,15.177029,12.807925,2.063197,2.552950,1.205106,4.219176
25.900000,15.158537,12.818433,2.066979,2.543768,1.096952,4.161346
26.000000,15.139193,12.828539,2.070466,2.534273,0.989525,4.102840
26.100000,15.119003,12.838240,2.073656,2.524469,0.882872,4.043686
26.200000,15.097973,12.847530,2.076548,2.514359,0.777042,3.983911
26.300000,15.076111,12.856405,2.079140,2.503946,0.672085,3.923539
26.400000,15.053424,12.864862,2.081430,2.493235,0.568050,3.862600
26.500000,15.029922,12.872896,2.083416,2.482228,0.464985,3.801120
26.600000,15.005611,12.880505,2.085099,2.470930,0.362939,3.739127
26.700000,14.980502,12.887685,2.086476,2.459346,0.261961,3.676650
26.800000,14.954603,12.894433,2.087546,2.447479,0.162100,3.613716
26.900000,14.927924,12.900745,2.088309,2.435333,0.063403,3.550355
27.000000,14.900759,12.906619,2.088764,2.423020,0.000000,3.486596
27.100000,14.873636,12.912056,2.088912,2.410739,0.000000,3.423008
27.200000,14.846552,12.917064,2.088762,2.398489,0.000000,3.360592
27.300000,14.819507,12.921650,2.088318,2.386269,0.000000,3.299325
27.400000,14.792500,12.925822,2.087589,2.374081,0.000000,3.239184
27.500000,14.765530,12.929588,2.086580,2.361924,0.000000,3.180146
27.600000,14.738595,12.932955,2.085298,2.349799,0.000000,3.122188
27.700000,14.711694,12.935929,2.083748,2.337704,0.000000,3.065291
27.800000,14.684827,12.938518,2.081937,2.325641,0.000000,3.009432
27.900000,14.657992,12.940728,2.079870,2.313609,0.000000,2.954591
28.000000,14.631189,12.942567,2.077554,2.301608,0.000000,2.900748
28.100000,14.604415,12.944040,2.074994,2.289638,0.000000,2.847884
28.200000,14.577672,12.945155,2.072196,2.277699,0.000000,2.795978
28.300000,14.550956,12.945917,2.069164,2.265791,0.000000,2.745013
28.400000,14.524268,12.946333,2.065905,2.253915,0.000000,2.694970
28.500000,14.497606,12.946408,2.062424,2.242070,0.000000,2.645830
28.600000,14.470971,12.946150,2.058725,2.230256,0.000000,2.597577
28.700000,14.444360,12.945562,2.054813,2.218473,0.000000,2.550192
28.800000,14.417773,12.944652,2.050695,2.206721,0.000000,2.503660
28.900000,14.391209,12.943425,2.046374,2.195001,0.000000,2.457963
29.000000,14.364668,12.941886,2.041855,2.183311,0.000000,2.413086
29.100000,14.338148,12.940040,2.037143,2.171653,0.000000,2.369013
29.200000,14.311649,12.937894,2.032242,2.160026,0.000000,2.325727
29.300000,14.285170,12.935452,2.027157,2.148430,0.000000,2.283215
29.400000,14.258710,12.932719,2.021892,2.136865,0.000000,2.241461
29.500000,14.232269,12.929700,2.016452,2.125332,0.000000,2.200451
29.600000,14.205845,12.926400,2.010841,2.113829,0.000000,2.160170
29.700000,14.179439,12.922824,2.005062,2.102358,0.000000,2.120604
29.800000,14.153049,12.918977,1.999121,2.090918,0.000000,2.081741
29.900000,14.126675,12.914863,1.993020,2.079509,0.000000,2.043566
30.000000,14.100316,12.910487,1.986764,2.068131,0.000000,2.006067
30.100000,14.073972,12.905854,1.980357,2.056785,0.000000,1.969230
